ID_Agente,ID_Caso,Agente,Atributo,Género,Calidad,Labor,Relación_crímenes,Conteo_mínimo,Tipo_Institución,Doble_Atributo,RCDA,Proceso,
IDA293,128,Persona,Víctima,Hombre,Sin especificar,Sin especificar,128A,,null,,,,
IDA294,129,Persona,Perpetrador,Hombre,Sin especificar,Sin especificar,129A,,null,,,,
IDA295,129,Persona,Víctima,Mujer,Sin especificar,Sin especificar,129A,,null,,,,
IDA296,130,Persona,Perpetrador,Hombre,Sin especificar,Sin especificar,130A,,null,,,,
IDA297,130,Persona,Víctima,Indeterminado,Indeterminado,Indeterminado,130A,1,null,,,,
IDA298,131,Persona,Perpetrador,Hombre,Sin especificar,Sin especificar,131A,,null,,,,
IDA299,131,Persona,Víctima,Hombre,Sin especificar,Sin especificar,131A,,null,,,,
IDA300,133,Persona,Perpetrador,Hombre,Sin especificar,Sin especificar,133A,,null,,,,
IDA301,133,Persona,Víctima,Hombre,Sin especificar,Político del Estado,133A,,null,,,,
IDA302,133,Persona,Víctima,Mujer,Sin especificar,Sin especificar,133A,,null,,,,
IDA303,134,Persona,Perpetrador,Hombre,Sin especificar,Sin especificar,134A,,null,,,,
IDA304,134,Persona,Perpetrador,Hombre,Sin especificar,Sin especificar,134A,,null,,,,
IDA305,134,Persona,Víctima,Hombre,Sin especificar,Sin especificar,134A,,null,,,,
IDA306,135,Persona,Perpetrador,Hombre,Sin especificar,Sin especificar,"135A, 135B, 135C",,null,,,,
IDA307,135,Persona,Víctima,Mujer,Sin especificar,Sin especificar,"135A, 135B",,null,,,,
IDA308,135,Persona,Perpetrador,Mujer,Sin especificar,Sin especificar,"135B, 135C",,null,,,,
IDA309,136,Persona,Perpetrador,Hombre,Sin especificar,Sin especificar,136A,,null,,,,
IDA310,136,Persona,Víctima,Mujer,Sin especificar,Sin especificar,136A,,null,,,,
IDA311,136,Persona,Perpetrador,Mujer,Sin especificar,Sin especificar,136A,,null,,,,
IDA312,137,Persona,Perpetrador,Hombre,Sin especificar,Sin especificar,137A,,null,,,,
IDA313,137,Persona,Víctima,Hombre,Sin especificar,Sin especificar,137A,,null,,,,
IDA314,138,Persona,Perpetrador,Hombre,Sin especificar,Sin especificar,138A,,null,,,,
IDA315,138,Persona,Víctima,Hombre,Sin especificar,Sin especificar,138A,,null,,,,
IDA316,138,Persona,Víctima,Hombre,Sin especificar,Sin especificar,138A,,null,,,,
IDA317,139,Persona,Perpetrador,Mujer,Sin especificar,Sin especificar,139A,,null,,,,
IDA318,139,Persona,Víctima,Indeterminado,Indeterminado,Indeterminado,139A,1,null,,,,
IDA319,140,Persona,Perpetrador,Mujer,Sin especificar,Sin especificar,140A,,null,,,,
IDA320,140,Persona,Víctima,Mujer,Sin especificar,Sin especificar,140A,,null,,,,
IDA321,141,Persona,Perpetrador,Hombre,Sin especificar,Sin especificar,141A,,null,,,,
IDA322,141,Persona,Perpetrador,Hombre,Sin especificar,Sin especificar,141A,,null,,,,
IDA323,141,Persona,Víctima,Hombre,Sin especificar,Sin especificar,141A,,null,,,,
IDA324,142,Persona,Perpetrador,Hombre,Negro libre/mulato,Sin especificar,142A,,null,,,,
IDA325,142,Persona,Perpetrador,Hombre,Negro libre/mulato,Sin especificar,142A,,null,,,,
IDA326,142,Persona,Víctima,Mujer,Sin especificar,Sin especificar,142A,,null,,,,
IDA327,143,Persona,Perpetrador,Hombre,Sin especificar,Sin especificar,143A,,null,,,,
IDA328,143,Persona,Víctima,Hombre,Sin especificar,Sin especificar,143A,,null,,,,
IDA329,144,Persona,Perpetrador,Hombre,Sin especificar,Sin especificar,"144A, 144B",,null,,,,
IDA330,144,Persona,Perpetrador,Mujer,Sin especificar,Sin especificar,"144A, 144B",,null,,,,
IDA331,144,Persona,Víctima,Mujer,Sin especificar,Sin especificar,144B,,null,,,,
IDA332,145,Persona,Perpetrador,Hombre,Sin especificar,Sin especificar,145A,,null,,,,
IDA333,145,Persona,Víctima,Hombre,Sin especificar,Sin especificar,145A,,null,,,,
IDA334,146,Persona,Perpetrador,Hombre,Sin especificar,Sin especificar,146A,,null,,,,
IDA335,146,Persona,Perpetrador,Mujer,Indígenas,Sin especificar,146A,,null,,,,
IDA336,147,Persona,Perpetrador,Hombre,Sin especificar,Sin especificar,147A,,null,,,,
IDA337,148,Persona,Perpetrador,Hombre,Sin especificar,Sin especificar,148A,,null,,,,
IDA338,148,Persona,Perpetrador,Mujer,Sin especificar,Sin especificar,148A,,null,,,,
IDA339,148,Institución,Víctima,null,null,null,148A,,Iglesia,,,,
IDA340,149,Persona,Perpetrador,Mujer,Sin especificar,Sin especificar,149A,,null,,,,
IDA341,149,Persona,Víctima,Mujer,Sin especificar,Sirviente/lacayo,149A,,null,,,,
IDA342,150,Persona,Perpetrador,Hombre,Sin especificar,Sin especificar,150A,,null,,,,
IDA343,153,Persona,Perpetrador,Hombre,Sin especificar,Sin especificar,153A,,null,,,,
IDA344,153,Persona,Víctima,Hombre,Sin especificar,Político del Estado,153A,,null,,,,
IDA345,154,Persona,Perpetrador,Hombre,Sin especificar,Sin especificar,154A,1,null,,,,
IDA346,154,Persona,Perpetrador,Mujer,Sin especificar,Sin especificar,154A,1,null,,,,
IDA347,154,Persona,Perpetrador,Indeterminado,Indeterminado,Indeterminado,154A,1,null,,,,
IDA348,154,Persona,Perpetrador,Indeterminado,Indeterminado,Indeterminado,154A,1,null,,,,
IDA349,154,Persona,Víctima,Indeterminado,Indeterminado,Indeterminado,154A,1,null,,,,
IDA350,155,Persona,Perpetrador,Hombre,Sin especificar,Sin especificar,"155A, 155B",,null,,,,
IDA351,155,Persona,Perpetrador,Hombre,Sin especificar,Sin especificar,"155A, 155B",,null,,,,
IDA352,155,Persona,Víctima,Hombre,Sin especificar,Sin especificar,"155A, 155B",,null,,,,
IDA353,156,Persona,Perpetrador,Hombre,Sin especificar,Sin especificar,"156A, 156B, 156C, 156D",,null,,,,
IDA354,156,Institución,Víctima,null,null,null,"156A, 156B",,La autoridad,,,,
IDA355,156,Institución,Víctima,null,null,null,156D,,Real Hacienda,,,,
IDA356,157,Persona,Perpetrador,Hombre,Sin especificar,Sin especificar,157A,,null,,,,
IDA357,157,Persona,Perpetrador,Mujer,Sin especificar,Sin especificar,157A,,null,,,,
IDA358,158,Persona,Perpetrador,Hombre,Sin especificar,Sin especificar,"158A, 158B",,null,Víctima,158A,,
IDA359,158,Persona,Perpetrador,Hombre,Sin especificar,Político del Estado,"158A, 158B",,null,Víctima,158A,,
IDA360,159,Persona,Perpetrador,Mujer,Sin especificar,Sin especificar,159A,,null,,,,
IDA361,159,Persona,Víctima,Hombre,Sin especificar,Sin especificar,159A,,null,,,,
IDA362,160,Persona,Perpetrador,Hombre,Sin especificar,Sin especificar,160A,,null,,,,
IDA363,160,Persona,Víctima,Mujer,Sin especificar,Sin especificar,160A,,null,,,,
IDA364,161,Persona,Perpetrador,Hombre,Sin especificar,Sin especificar,161A,1,null,,,,
IDA365,161,Persona,Perpetrador,Hombre,Sin especificar,Sin especificar,161A,1,null,,,,
IDA366,162,Persona,Perpetrador,Hombre,Sin especificar,Sin especificar,162A,,null,,,,
IDA367,162,Persona,Víctima,Hombre,Sin especificar,Sin especificar,162A,,null,,,,
IDA368,163,Persona,Perpetrador,Hombre,Sin especificar,Sin especificar,163A,,null,,,,
IDA369,163,Persona,Víctima,Mujer,Sin especificar,Sin especificar,163A,,null,,,,
IDA370,164,Persona,Perpetrador,Hombre,Sin especificar,Sin especificar,164A,1,null,,,,
IDA371,164,Persona,Perpetrador,Indeterminado,Indeterminado,Indeterminado,164A,1,null,,,,
IDA372,164,Persona,Perpetrador,Indeterminado,Indeterminado,Indeterminado,164A,1,null,,,,
IDA373,164,Persona,Víctima,Hombre,Sin especificar,Sin especificar,164A,,null,,,,
IDA374,165,Persona,Perpetrador,Hombre,Sin especificar,Sin especificar,165A,,null,,,,
IDA375,165,Persona,Perpetrador,Mujer,Sin especificar,Sin especificar,165A,,null,,,,
IDA376,166,Persona,Perpetrador,Mujer,Sin especificar,Sin especificar,166A,,null,,,,
IDA377,166,Persona,Víctima,Mujer,Sin especificar,Sin especificar,166A,,null,,,,
IDA378,168,Persona,Perpetrador,Hombre,Sin especificar,Sin especificar,168A,,null,,,,
IDA379,168,Persona,Víctima,Indeterminado,Indeterminado,Indeterminado,168A,1,null,,,,
IDA380,169,Persona,Perpetrador,Hombre,Sin especificar,Sin especificar,169A,,null,,,,
IDA381,169,Persona,Víctima,Hombre,Sin especificar,Sin especificar,169A,,null,,,,
IDA382,171,Persona,Perpetrador,Hombre,Sin especificar,Sin especificar,171A,,null,,,,
IDA383,171,Persona,Víctima,Hombre,Sin especificar,Sin especificar,171A,,null,,,,
IDA384,172,Persona,Perpetrador,Hombre,Sin especificar,Sin especificar,172A,,null,,,,
IDA385,173,Persona,Perpetrador,Hombre,Sin especificar,Sin especificar,173A,,null,,,,
IDA386,173,Persona,Víctima,Hombre,Sin especificar,Sin especificar,173A,,null,,,,
IDA387,174,Persona,Perpetrador,Mujer,Indígenas,Sin especificar,174A,,null,,,,
IDA388,174,Persona,Víctima,Hombre,Indígenas,Sin especificar,174A,,null,,,,
IDA389,176,Persona,Perpetrador,Hombre,Sin especificar,Sin especificar,176A,,null,,,,
IDA390,176,Persona,Víctima,Indeterminado,Indeterminado,Indeterminado,176A,,null,,,,
IDA391,178,Persona,Perpetrador,Hombre,Sin especificar,Sin especificar,178A,,null,,,,
IDA392,178,Persona,Víctima,Mujer,Esclavo,Sin especificar,178A,,null,,,,
IDA393,179,Persona,Perpetrador,Hombre,Sin especificar,Sin especificar,179A,,null,,,,
IDA394,179,Persona,Víctima,Hombre,Sin especificar,Sin especificar,179A,,null,,,,
IDA395,180,Persona,Perpetrador,Hombre,Sin especificar,Sin especificar,180A,,null,,,,
IDA396,180,Persona,Perpetrador,Mujer,Sin especificar,Sin especificar,180A,,null,,,,
IDA397,180,Persona,Víctima,Mujer,Sin especificar,Sin especificar,180A,,null,,,,
IDA398,181,Persona,Perpetrador,Hombre,Sin especificar,Sin especificar,"181A, 181B",,null,,,,
IDA399,181,Persona,Víctima,Hombre,Sin especificar,Político del Estado,"181A, 181B",,null,,,,
IDA400,182,Persona,Perpetrador,Mujer,Esclavo,Sin especificar,182A,,null,,,,
IDA401,182,Persona,Víctima,Indeterminado,Indeterminado,Indeterminado,182A,1,null,,,,
IDA402,184,Persona,Perpetrador,Hombre,Sin especificar,Sin especificar,184A,,null,,,,
IDA403,184,Persona,Víctima,Hombre,Sin especificar,Sin especificar,184A,,null,,,,
IDA404,186,Persona,Perpetrador,Mujer,Sin especificar,Sin especificar,"186A, 186B",,null,Víctima,186B,,
IDA405,186,Persona,Víctima,Hombre,Sin especificar,Sin especificar,"186A, 186B",,null,Perpetrador,186B,,
IDA406,188,Persona,Perpetrador,Hombre,Sin especificar,Sin especificar,188A,,null,,,,
IDA407,188,Persona,Perpetrador,Hombre,Sin especificar,Sin especificar,188A,,null,,,,
IDA408,188,Persona,Perpetrador,Hombre,Sin especificar,Sin especificar,188A,,null,,,,
IDA409,188,Persona,Víctima,Hombre,Sin especificar,Sin especificar,188A,,null,,,,
IDA410,189,Persona,Perpetrador,Hombre,Sin especificar,Sin especificar,189A,,null,,,,
IDA411,189,Persona,Víctima,Mujer,Sin especificar,Sin especificar,189A,,null,,,,
IDA412,190,Persona,Perpetrador,Hombre,Sin especificar,Sin especificar,190A,,null,,,,
IDA413,190,Persona,Perpetrador,Hombre,Sin especificar,Sin especificar,190A,,null,,,,
IDA414,191,Persona,Perpetrador,Hombre,Sin especificar,Sin especificar,191A,1,null,,,,
IDA415,191,Persona,Perpetrador,Hombre,Sin especificar,Sin especificar,191A,1,null,,,,
IDA416,191,Persona,Perpetrador,Indeterminado,Indeterminado,Indeterminado,191A,1,null,,,,
IDA417,191,Persona,Perpetrador,Indeterminado,Indeterminado,Indeterminado,191A,1,null,,,,
IDA418,191,Persona,Víctima,Hombre,Sin especificar,Sin especificar,191A,,null,,,,
IDA419,194,Persona,Perpetrador,Hombre,Sin especificar,Político del Estado,"194A, 194B",,null,,,,
IDA420,194,Persona,Víctima,Hombre,Sin especificar,Sin especificar,"194A, 194B",,null,,,,
IDA421,195,Persona,Perpetrador,Mujer,Sin especificar,Sin especificar,"195A, 195B",,null,,,,
IDA422,195,Persona,Perpetrador,Mujer,Sin especificar,Sin especificar,"195A, 195B",,null,,,,
IDA423,195,Persona,Víctima,Hombre,Sin especificar,Sin especificar,"195A, 195B",,null,,,,
IDA424,196,Persona,Perpetrador,Hombre,Sin especificar,Sin especificar,196A,,null,,,,
IDA425,196,Persona,Víctima,Hombre,Sin especificar,Sin especificar,196A,,null,,,,
IDA426,198,Persona,Perpetrador,Hombre,Sin especificar,Sin especificar,198A,,null,,,,
IDA427,198,Persona,Víctima,Hombre,Sin especificar,Sin especificar,198A,,null,,,,
IDA428,199,Persona,Perpetrador,Hombre,Sin especificar,Sin especificar,199A,,null,,,,
IDA429,199,Persona,Cómplice,Hombre,Sin especificar,Sin especificar,199A,,null,,,,
IDA430,199,Institución,Víctima,null,null,null,199A,,Iglesia,,,,
IDA431,200,Persona,Perpetrador,Hombre,Sin especificar,Sin especificar,200A,,null,,,,
IDA432,200,Persona,Víctima,Mujer,Sin especificar,Sin especificar,200A,,null,,,,
IDA433,201,Persona,Perpetrador,Hombre,Sin especificar,Sin especificar,"201A, 201B",,null,,,,
IDA434,201,Persona,Víctima,Hombre,Sin especificar,Sin especificar,"201A, 201B",,null,,,,
IDA435,202,Persona,Perpetrador,Hombre,Sin especificar,Sin especificar,202A,,null,,,,
IDA436,202,Persona,Perpetrador,Hombre,Sin especificar,Sin especificar,202A,,null,,,,
IDA437,202,Persona,Perpetrador,Hombre,Sin especificar,Sin especificar,202A,,null,,,,
IDA438,202,Persona,Víctima,Indeterminado,Indeterminado,Indeterminado,202A,1,null,,,,
IDA439,203,Persona,Perpetrador,Hombre,Sin especificar,Sin especificar,203A,,null,,,,
IDA440,203,Persona,Víctima,Mujer,Sin especificar,Sin especificar,203A,,null,,,,
IDA441,206,Persona,Perpetrador,Hombre,Sin especificar,Sin especificar,206A,,null,,,,
IDA442,206,Persona,Víctima,Mujer,Sin especificar,Sin especificar,206A,,null,,,,
IDA443,207,Persona,Perpetrador,Hombre,Sin especificar,Sin especificar,207A,,null,,,,
IDA444,207,Persona,Víctima,Hombre,Sin especificar,Sin especificar,207A,,null,,,,
IDA445,208,Persona,Perpetrador,Hombre,Sin especificar,Sin especificar,208A,,null,,,,
IDA446,208,Persona,Víctima,Hombre,Sin especificar,Eclesiástico,208A,,null,,,,
IDA447,210,Persona,Perpetrador,Hombre,Sin especificar,Sin especificar,210A,,null,,,,
IDA448,210,Persona,Víctima,Mujer,Sin especificar,Sin especificar,210A,,null,,,,
IDA449,211,Persona,Perpetrador,Hombre,Sin especificar,Sin especificar,211A,,null,,,,
IDA450,211,Persona,Perpetrador,Hombre,Sin especificar,Sin especificar,211A,,null,,,,
IDA451,212,Persona,Perpetrador,Hombre,Sin especificar,Sin especificar,212A,,null,,,,
IDA452,212,Persona,Víctima,Hombre,Sin especificar,Político del Estado,212A,,null,,,,
IDA453,214,Persona,Perpetrador,Hombre,Sin especificar,Sin especificar,"214A, 214B",,null,,,,
IDA454,214,Persona,Perpetrador,Hombre,Sin especificar,Sin especificar,"214A, 214B",,null,,,,
IDA455,214,Persona,Víctima,Indeterminado,Indeterminado,Indeterminado,214B,1,null,,,,
IDA456,216,Persona,Perpetrador,Hombre,Sin especificar,Sin especificar,216A,,null,,,,
IDA457,216,Persona,Víctima,Mujer,Sin especificar,Sin especificar,216A,,null,,,,
IDA458,217,Persona,Perpetrador,Hombre,Sin especificar,Sin especificar,217A,,null,,,,
IDA459,217,Persona,Perpetrador,Mujer,Sin especificar,Sin especificar,217A,,null,,,,
IDA460,218,Persona,Perpetrador,Hombre,Sin especificar,Sin especificar,"218A, 218B",,null,,,,
IDA461,218,Persona,Víctima,Mujer,Sin especificar,Sin especificar,218A,,null,,,,
IDA462,218,Persona,Perpetrador,Mujer,Sin especificar,Sin especificar,218B,,null,,,,
IDA463,219,Persona,Perpetrador,Hombre,Sin especificar,Sin especificar,219A,,null,,,,
IDA464,219,Persona,Víctima,Hombre,Sin especificar,Sin especificar,219A,,null,,,,
IDA465,220,Persona,Perpetrador,Hombre,Sin especificar,Sin especificar,220A,,null,,,,
IDA466,221,Persona,Perpetrador,Hombre,Sin especificar,Sin especificar,221A,,null,,,,
IDA467,221,Persona,Perpetrador,Hombre,Sin especificar,Sin especificar,221A,,null,,,,
IDA468,221,Persona,Perpetrador,Hombre,Sin especificar,Sin especificar,221A,,null,,,,
IDA469,222,Persona,Perpetrador,Hombre,Sin especificar,Sin especificar,222A,,null,,,,
IDA470,222,Persona,Víctima,Indeterminado,Indeterminado,Indeterminado,222A,1,null,,,,
IDA471,223,Persona,Perpetrador,Hombre,Sin especificar,Sin especificar,223A,,null,,,,
IDA472,224,Persona,Perpetrador,Hombre,Sin especificar,Sin especificar,"224A, 224B",,null,,,,
IDA473,224,Persona,Víctima,Hombre,Sin especificar,Sin especificar,"224A, 224B",,null,,,,
IDA474,224,Persona,Víctima,Mujer,Sin especificar,Sin especificar,"224A, 224B",,null,,,,
IDA475,225,Persona,Perpetrador,Hombre,Sin especificar,Sin especificar,225A,,null,,,,
IDA476,225,Persona,Víctima,Hombre,Sin especificar,Sin especificar,225A,,null,,,,
IDA477,226,Persona,Perpetrador,Hombre,Sin especificar,Sin especificar,226A,,null,,,,
IDA478,226,Persona,Víctima,Hombre,Sin especificar,Sin especificar,226A,,null,,,,
IDA479,227,Persona,Perpetrador,Hombre,Sin especificar,Sin especificar,"227A, 227B",,null,,,,
IDA480,227,Persona,Víctima,Hombre,Sin especificar,Sin especificar,"227A, 227B",,null,,,,
IDA481,228,Persona,Perpetrador,Hombre,Sin especificar,Sin especificar,228A,,null,,,,
IDA482,228,Persona,Víctima,Indeterminado,Indeterminado,Indeterminado,228A,1,null,,,,
IDA483,229,Persona,Perpetrador,Hombre,Sin especificar,Sin especificar,229A,,null,,,,
IDA484,229,Persona,Víctima,Hombre,Sin especificar,Sin especificar,229A,,null,,,,
IDA485,230,Persona,Perpetrador,Hombre,Sin especificar,Sin especificar,230A,1,null,,,,
IDA486,230,Persona,Cómplice,Indeterminado,Indeterminado,Indeterminado,230A,1,null,,,,
IDA487,230,Persona,Cómplice,Indeterminado,Indeterminado,Indeterminado,230A,1,null,,,,
IDA488,230,Persona,Víctima,Mujer,Sin especificar,Sin especificar,230A,,null,,,,
IDA489,231,Persona,Perpetrador,Hombre,Sin especificar,Sin especificar,231A,,null,,,,
IDA490,231,Persona,Perpetrador,Hombre,Sin especificar,Sin especificar,231A,,null,,,,
IDA491,232,Persona,Perpetrador,Hombre,Sin especificar,Sin especificar,232A,1,null,,,,
IDA492,232,Persona,Cómplice,Indeterminado,Indeterminado,Indeterminado,232A,1,null,,,,
IDA493,232,Persona,Cómplice,Indeterminado,Indeterminado,Indeterminado,232A,1,null,,,,
IDA494,232,Persona,Víctima,Hombre,Sin especificar,Sin especificar,232A,1,null,,,,
IDA495,232,Persona,Víctima,Indeterminado,Indeterminado,Indeterminado,232A,1,null,,,,
IDA496,233,Persona,Perpetrador,Hombre,Sin especificar,Sin especificar,233A,,null,,,,
IDA497,233,Institución,Víctima,null,null,null,233A,,La justicia/jueces,,,,
IDA498,234,Persona,Perpetrador,Hombre,Sin especificar,Sin especificar,234A,,null,,,,
IDA499,234,Persona,Víctima,Hombre,Sin especificar,Sin especificar,234A,,null,,,,
IDA500,235,Persona,Perpetrador,Mujer,Sin especificar,Sin especificar,235A,,null,,,,
IDA501,235,Persona,Víctima,Hombre,Sin especificar,Sin especificar,235A,,null,,,,
IDA502,235,Persona,Perpetrador,Hombre,Sin especificar,Sin especificar,235A,,null,,,,
IDA503,236,Persona,Perpetrador,Hombre,Sin especificar,Sin especificar,"236A, 236B, 236C",,null,Víctima,236C,,
IDA504,236,Persona,Víctima,Mujer,Sin especificar,Sin especificar,"236A, 236B",,null,Perpetrador,236B,,
IDA505,236,Persona,Perpetrador,Hombre,Indeterminado,Indeterminado,236B,,null,,,,
IDA506,236,Persona,Víctima,Indeterminado,Indeterminado,Indeterminado,236B,1,null,,,,
IDA507,236,Persona,Perpetrador,Hombre,Sin especificar,Político del Estado,236C,,null,,,,
IDA508,237,Persona,Perpetrador,Hombre,Sin especificar,Sin especificar,237A,,null,,,,
IDA509,237,Persona,Perpetrador,Hombre,Sin especificar,Sin especificar,237A,,null,,,,
IDA510,237,Persona,Perpetrador,Hombre,Sin especificar,Sin especificar,237A,,null,,,,
IDA511,237,Persona,Perpetrador,Hombre,Sin especificar,Sin especificar,237A,,null,,,,
IDA512,238,Persona,Perpetrador,Hombre,Sin especificar,Sin especificar,"238A, 238B",,null,,,,
IDA513,238,Persona,Perpetrador,Mujer,Sin especificar,Sin especificar,"238A, 238B",,null,,,,
IDA514,238,Persona,Víctima,Indeterminado,Indeterminado,Indeterminado,238B,1,null,,,,
IDA515,239,Persona,Perpetrador,Hombre,Sin especificar,Sin especificar,239A,,null,,,,
IDA516,239,Persona,Víctima,Hombre,Sin especificar,Sin especificar,239A,,null,,,,
IDA517,240,Persona,Perpetrador,Hombre,Sin especificar,Sin especificar,240A,,null,,,,
IDA518,240,Persona,Perpetrador,Hombre,Sin especificar,Sin especificar,240A,,null,,,,
IDA519,241,Persona,Perpetrador,Hombre,Sin especificar,Sin especificar,"241A, 241B",,null,,,,
IDA520,241,Persona,Víctima,Mujer,Sin especificar,Sin especificar,241A,,null,,,,
IDA521,241,Persona,Víctima,Indeterminado,Indeterminado,Indeterminado,241B,1,null,,,,
IDA522,241,Persona,Víctima,Indeterminado,Indeterminado,Indeterminado,241B,1,null,,,,
IDA523,242,Persona,Perpetrador,Hombre,Sin especificar,Sin especificar,"242A, 242B",,null,,,,
IDA524,242,Persona,Víctima,Hombre,Sin especificar,Eclesiástico,"242A, 242B",,null,,,,
IDA525,243,Persona,Perpetrador,Hombre,Sin especificar,Sin especificar,243A,,null,,,,
IDA526,243,Persona,Víctima,Hombre,Sin especificar,Sin especificar,243A,,null,,,,
IDA527,244,Persona,Perpetrador,Hombre,Sin especificar,Sin especificar,"244A, 244B",,null,,,,
IDA528,245,Persona,Perpetrador,Hombre,Sin especificar,Sin especificar,245A,,null,,,,
IDA529,245,Persona,Perpetrador,Mujer,Sin especificar,Sin especificar,245A,,null,,,,
IDA530,246,Persona,Perpetrador,Hombre,Sin especificar,Sin especificar,246A,,null,,,,
