"ID_Agente","ID_Caso","Agente","Atributo","Género","Calidad","Labor","ID_Documento","Código","Nombre_Codigo","Sub_Código","Nombre_Sub_Codigo","Año","Lugar","Source"
"ACJ8624","4339","Persona","Víctima","Hombre","Sin especificar","Sin especificar","4339A","1","Homicidio","1.2","Uxoricidio","1770","Maracaibo","AGNSC.1921722656-6594339A"
"ACJ8625","4339","Persona","Perpetrador","Mujer","Sin especificar","Sin especificar","4339A","1","Homicidio","1.2","Uxoricidio","1770","Maracaibo","AGNSC.1921722656-6594339A"
"ACJ8626","4347","Persona","Víctima","Hombre","Sin especificar","Sin especificar","4347A","1","Homicidio","1.1","Homicidio","1796","Lorica","AGNSC.1921733716-7214347A"
"ACJ8627","4347","Persona","Perpetrador","Mujer","Sin especificar","Sin especificar","4347A","1","Homicidio","1.1","Homicidio","1796","Lorica","AGNSC.1921733716-7214347A"
"ACJ8628","4347","Persona","Perpetrador","Hombre","Sin especificar","Sin especificar","4347A","1","Homicidio","1.1","Homicidio","1796","Lorica","AGNSC.1921733716-7214347A"
"ACJ8629","4348","Persona","Víctima","Hombre","Sin especificar","Sin especificar","4348A","1","Homicidio","1.1","Homicidio","1809","Mompós","AGNSC.1921734722-7544348A"
"ACJ863","419","Persona","Perpetrador","Hombre","Sin especificar","Sin especificar","419A","16","Injuria","16.1","Injuria","1766","Santafé (Bogotá)","AGNSC.191619716-723419A"
"ACJ8630","4348","Persona","Perpetrador","Hombre","Sin especificar","Sin especificar","4348A","1","Homicidio","1.1","Homicidio","1809","Mompós","AGNSC.1921734722-7544348A"
"ACJ8631","4349","Persona","Perpetrador","Hombre","Sin especificar","Sin especificar","4349A","9","Estupro","9.3","Incesto","1796","Mompós","AGNSC.1921735755-7594349A"
"ACJ8632","4349","Persona","Perpetrador","Mujer","Sin especificar","Sin especificar","4349A","9","Estupro","9.3","Incesto","1796","Mompós","AGNSC.1921735755-7594349A"
"ACJ8633","4349","Persona","Perpetrador","Mujer","Sin especificar","Sin especificar","4349A","9","Estupro","9.3","Incesto","1796","Mompós","AGNSC.1921735755-7594349A"
"ACJ8634","4350","Persona","Víctima","Hombre","Sin especificar","Sin especificar","4350A","1","Homicidio","1.1","Homicidio","1806","Pore","AGNSC.1921736760-8044350A"
"ACJ8635","4350","Persona","Perpetrador","Hombre","Sin especificar","Sin especificar","4350A","1","Homicidio","1.1","Homicidio","1806","Pore","AGNSC.1921736760-8044350A"
"ACJ8636","4351","Persona","Víctima","Mujer","Sin especificar","Sin especificar","4351A","16","Injuria","16.1","Injuria","1784","Tolú","AGNSC.1921737805-9084351A"
"ACJ8637","4351","Persona","Víctima","Hombre","Sin especificar","Sin especificar","4351A","16","Injuria","16.1","Injuria","1784","Tolú","AGNSC.1921737805-9084351A"
"ACJ8638","4351","Persona","Perpetrador","Hombre","Sin especificar","Sin especificar","4351A","16","Injuria","16.1","Injuria","1784","Tolú","AGNSC.1921737805-9084351A"
"ACJ8639","4352","Persona","Perpetrador","Hombre","Sin especificar","Político del Estado","4352A","18","Financiero","18.3","Evación fiscal","1597","Portillo de Carora (Venezuela)","AGNSC.1921811-4144352A"
"ACJ8639","4352","Persona","Perpetrador","Hombre","Sin especificar","Político del Estado","4352B","15","Juicio de residencia","15.2","Abuso de autoridad (en general)","1597","Portillo de Carora (Venezuela)","AGNSC.1921811-4144352B"
"ACJ864","420","Persona","Perpetrador","Mujer","Sin especificar","Sin especificar","420A","10","Concubinato","10.1","Concubinato","1628","Santafé (Bogotá)","AGNSC.191620724-729420A"
"ACJ8640","4353","Persona","Víctima","Hombre","Sin especificar","Sin especificar","4353A","4","Violencia","4.1","Heridas","1758","Cartagena de Indias","AGNSC.192183471-5624353A"
"ACJ8641","4353","Persona","Perpetrador","Hombre","Sin especificar","Sin especificar","4353A","4","Violencia","4.1","Heridas","1758","Cartagena de Indias","AGNSC.192183471-5624353A"
"ACJ8642","4354","Persona","Víctima","Hombre","Sin especificar","Sin especificar","4354A","16","Injuria","16.1","Injuria","1796","Cartagena de Indias","AGNSC.192185585-6674354A"
"ACJ8643","4354","Persona","Perpetrador","Hombre","Sin especificar","Sin especificar","4354A","16","Injuria","16.1","Injuria","1796","Cartagena de Indias","AGNSC.192185585-6674354A"
"ACJ8644","4355","Persona","Víctima","Hombre","Sin especificar","Sin especificar","4355A","4","Violencia","4.1","Heridas","1783","Mompós","AGNSC.192186668-6734355A"
"ACJ8645","4355","Persona","Perpetrador","Mujer","Sin especificar","Sin especificar","4355A","4","Violencia","4.1","Heridas","1783","Mompós","AGNSC.192186668-6734355A"
"ACJ8646","4355","Persona","Perpetrador","Mujer","Sin especificar","Sin especificar","4355A","4","Violencia","4.1","Heridas","1783","Mompós","AGNSC.192186668-6734355A"
"ACJ8647","4355","Persona","Perpetrador","Mujer","Sin especificar","Sin especificar","4355A","4","Violencia","4.1","Heridas","1783","Mompós","AGNSC.192186668-6734355A"
"ACJ8648","4356","Persona","Víctima","Hombre","Sin especificar","Sin especificar","4356A","15","Juicio de residencia","15.2","Abuso de autoridad (en general)","1804","Cartagena de Indias","AGNSC.192187674-6894356A"
"ACJ8649","4356","Institución","Víctima","null","null","null","4356F","25","Sublevación","25.1","Sublevación","1805","Tolú","AGNSC.1921412981-9984356F"
"ACJ865","420","Persona","Perpetrador","Hombre","Sin especificar","Sin especificar","420A","10","Concubinato","10.1","Concubinato","1628","Santafé (Bogotá)","AGNSC.191620724-729420A"
"ACJ8650","4356","Persona","Perpetrador","Hombre","Sin especificar","Político del Estado","4356A","15","Juicio de residencia","15.2","Abuso de autoridad (en general)","1804","Cartagena de Indias","AGNSC.192187674-6894356A"
"ACJ8651","4356","Persona","Perpetrador","Hombre","Sin especificar","Político del Estado","4356A","15","Juicio de residencia","15.2","Abuso de autoridad (en general)","1804","Cartagena de Indias","AGNSC.192187674-6894356A"
"ACJ8652","4357","Persona","Víctima","Hombre","Sin especificar","Político del Estado","4357A","15","Juicio de residencia","15.2","Abuso de autoridad (en general)","1807","Tolú","AGNSC.191876645-7184357A"
"ACJ8653","4357","Persona","Perpetrador","Hombre","Sin especificar","Sin especificar","4357A","15","Juicio de residencia","15.2","Abuso de autoridad (en general)","1807","Tolú","AGNSC.191876645-7184357A"
"ACJ8654","4358","Persona","Víctima","Sin información","Sin especificar","Sin especificar","4358A","20","Robo","20.1","Robo","1742","Maracaibo","AGNSC.192188690-8074358A"
"ACJ8655","4358","Persona","Perpetrador","Hombre","Sin especificar","Sin especificar","4358A","20","Robo","20.1","Robo","1742","Maracaibo","AGNSC.192188690-8074358A"
"ACJ8656","4359","Persona","Víctima","Hombre","Sin especificar","Sin especificar","4359A","16","Injuria","16.1","Injuria","1794","Quibdó","AGNSC.192189808-8874359A"
"ACJ8657","4359","Persona","Perpetrador","Hombre","Sin especificar","Sin especificar","4359A","16","Injuria","16.1","Injuria","1794","Quibdó","AGNSC.192189808-8874359A"
"ACJ866","421","Persona","Perpetrador","Mujer","Sin especificar","Sin especificar","421A","10","Concubinato","10.2","Adulterio","1637","Santafé (Bogotá)","AGNSC.191621730-733421A"
"ACJ867","421","Persona","Perpetrador","Hombre","Sin especificar","Sin especificar","421A","10","Concubinato","10.2","Adulterio","1637","Santafé (Bogotá)","AGNSC.191621730-733421A"
"ACJ868","423","Persona","Víctima","Mujer","Sin especificar","Sin especificar","423A","1","Homicidio","1.2","Uxoricidio","1760","Ubaté","AGNSC.191623755-821423A"
"ACJ869","423","Persona","Perpetrador","Hombre","Sin especificar","Sin especificar","423A","1","Homicidio","1.2","Uxoricidio","1760","Ubaté","AGNSC.191623755-821423A"
"ACJ869","423","Persona","Perpetrador","Hombre","Sin especificar","Sin especificar","423B","1","Homicidio","1.1","Homicidio","1760","Ubaté","AGNSC.191623755-821423B"
"ACJ869","423","Persona","Perpetrador","Hombre","Sin especificar","Sin especificar","423C","4","Violencia","4.1","Heridas","1760","Ubaté","AGNSC.191623755-821423C"
"ACJ87","45","Persona","Víctima","Mujer","Sin especificar","Sin especificar","45A","10","Concubinato","10.2","Adulterio","1806","La Peña","AGNSC.19310232-34345A"
"ACJ870","423","Persona","Víctima","Hombre","Sin especificar","Sin especificar","423B","1","Homicidio","1.1","Homicidio","1760","Ubaté","AGNSC.191623755-821423B"
"ACJ870","423","Persona","Víctima","Hombre","Sin especificar","Sin especificar","423C","4","Violencia","4.1","Heridas","1760","Ubaté","AGNSC.191623755-821423C"
"ACJ871","423","Persona","Víctima","Hombre","Sin especificar","Sin especificar","423B","1","Homicidio","1.1","Homicidio","1760","Ubaté","AGNSC.191623755-821423B"
"ACJ871","423","Persona","Víctima","Hombre","Sin especificar","Sin especificar","423C","4","Violencia","4.1","Heridas","1760","Ubaté","AGNSC.191623755-821423C"
"ACJ872","424","Persona","Perpetrador","Hombre","Sin especificar","Sin especificar","424A","25","Sublevación","25.3","Militar con un enemigo","1567","Santafé (Bogotá)","AGNSC.191624822-852424A"
"ACJ873","426","Persona","Víctima","Mujer","Sin especificar","Sin especificar","426A","4","Violencia","4.1","Heridas","1719","Chocontá","AGNSC.191626910-968426A"
"ACJ873","426","Persona","Víctima","Mujer","Sin especificar","Sin especificar","426B","16","Injuria","16.1","Injuria","1719","Chocontá","AGNSC.191626910-968426B"
"ACJ874","426","Persona","Perpetrador","Mujer","Sin especificar","Sin especificar","426A","4","Violencia","4.1","Heridas","1719","Chocontá","AGNSC.191626910-968426A"
"ACJ874","426","Persona","Perpetrador","Mujer","Sin especificar","Sin especificar","426B","16","Injuria","16.1","Injuria","1719","Chocontá","AGNSC.191626910-968426B"
"ACJ875","427","Persona","Víctima","Hombre","Sin especificar","Sin especificar","427A","4","Violencia","4.1","Heridas","1620","Santafé (Bogotá)","AGNSC.191627969-983427A"
"ACJ876","427","Persona","Perpetrador","Hombre","Sin especificar","Sin especificar","427A","4","Violencia","4.1","Heridas","1620","Santafé (Bogotá)","AGNSC.191627969-983427A"
"ACJ877","427","Persona","Perpetrador","Sin información","Sin especificar","Sin especificar","427A","4","Violencia","4.1","Heridas","1620","Santafé (Bogotá)","AGNSC.191627969-983427A"
"ACJ878","427","Persona","Perpetrador","Sin información","Sin especificar","Sin especificar","427A","4","Violencia","4.1","Heridas","1620","Santafé (Bogotá)","AGNSC.191627969-983427A"
"ACJ879","428","Persona","Víctima","Hombre","Sin especificar","Sin especificar","428A","4","Violencia","4.1","Heridas","1761","Santafé (Bogotá)","AGNSC.19172333-335428A"
"ACJ879","428","Persona","Víctima","Hombre","Sin especificar","Sin especificar","428B","1","Homicidio","1.1","Homicidio","1761","Santafé (Bogotá)","AGNSC.19172333-335428B"
"ACJ88","45","Persona","Perpetrador","Hombre","Sin especificar","Sin especificar","45A","10","Concubinato","10.2","Adulterio","1806","La Peña","AGNSC.19310232-34345A"
"ACJ880","428","Persona","Perpetrador","Mujer","Sin especificar","Sin especificar","428A","4","Violencia","4.1","Heridas","1761","Santafé (Bogotá)","AGNSC.19172333-335428A"
"ACJ880","428","Persona","Perpetrador","Mujer","Sin especificar","Sin especificar","428B","1","Homicidio","1.1","Homicidio","1761","Santafé (Bogotá)","AGNSC.19172333-335428B"
"ACJ881","429","Persona","Víctima","Mujer","Sin especificar","Sin especificar","429A","16","Injuria","16.1","Injuria","1624","Santafé (Bogotá)","AGNSC.19175365-372429A"
"ACJ882","429","Persona","Víctima","Hombre","Sin especificar","Sin especificar","429A","16","Injuria","16.1","Injuria","1624","Santafé (Bogotá)","AGNSC.19175365-372429A"
"ACJ883","429","Persona","Perpetrador","Hombre","Sin especificar","Sin especificar","429A","16","Injuria","16.1","Injuria","1624","Santafé (Bogotá)","AGNSC.19175365-372429A"
"ACJ884","430","Persona","Víctima","Hombre","Sin especificar","Sin especificar","430A","16","Injuria","16.1","Injuria","1620","Santafé (Bogotá)","AGNSC.19176373-380430A"
"ACJ885","430","Persona","Perpetrador","Hombre","Sin especificar","Sin especificar","430A","16","Injuria","16.1","Injuria","1620","Santafé (Bogotá)","AGNSC.19176373-380430A"
"ACJ886","432","Persona","Víctima","Mujer","Sin especificar","Sin especificar","432A","6","Amenazas",,"Delitos","1638","null","AGNSC.19178392-393432A"
"ACJ887","432","Persona","Perpetrador","Hombre","Sin especificar","Sin especificar","432A","6","Amenazas",,"Delitos","1638","null","AGNSC.19178392-393432A"
"ACJ888","434","Persona","Perpetrador","Hombre","Sin especificar","Sin especificar","434A","20","Robo","20.1","Robo","1627","Tocaima","AGNSC.191710426-464434A"
"ACJ888","434","Persona","Perpetrador","Hombre","Sin especificar","Sin especificar","434B","19","Desacato",,"Delitos","1627","Tocaima","AGNSC.191710426-464434B"
"ACJ889","434","Institución","Víctima","null","null","null","434A","20","Robo","20.1","Robo","1627","Tocaima","AGNSC.191710426-464434A"
"ACJ889","434","Institución","Víctima","null","null","null","434B","19","Desacato",,"Delitos","1627","Tocaima","AGNSC.191710426-464434B"
"ACJ89","46","Persona","Víctima","Sin información","Sin especificar","Sin especificar","46A","20","Robo","20.1","Robo","1769","Santafé (Bogotá)","AGNSC.19311344-34746A"
"ACJ890","434","Institución","Víctima","null","null","null","434A","20","Robo","20.1","Robo","1627","Tocaima","AGNSC.191710426-464434A"
"ACJ890","434","Institución","Víctima","null","null","null","434B","19","Desacato",,"Delitos","1627","Tocaima","AGNSC.191710426-464434B"
"ACJ891","435","Persona","Víctima","Mujer","Sin especificar","Sin especificar","435A","1","Homicidio","1.1","Homicidio","1792","Anolaima","AGNSC.191711466-536435A"
"ACJ892","435","Persona","Perpetrador","Hombre","Sin especificar","Sin especificar","435A","1","Homicidio","1.1","Homicidio","1792","Anolaima","AGNSC.191711466-536435A"
"ACJ893","436","Persona","Víctima","Hombre","Sin especificar","Sin especificar","436A","10","Concubinato","10.2","Adulterio","1806","La Mesa","AGNSC.191712537-564436A"
"ACJ894","436","Persona","Perpetrador","Mujer","Sin especificar","Sin especificar","436A","10","Concubinato","10.2","Adulterio","1806","La Mesa","AGNSC.191712537-564436A"
"ACJ894","436","Persona","Perpetrador","Mujer","Sin especificar","Sin especificar","436B","10","Concubinato","10.1","Concubinato","1806","Lérida","AGNSC.191246319-321436B"
"ACJ895","436","Persona","Perpetrador","Hombre","Sin especificar","Sin especificar","436A","10","Concubinato","10.2","Adulterio","1806","La Mesa","AGNSC.191712537-564436A"
"ACJ895","436","Persona","Perpetrador","Hombre","Sin especificar","Sin especificar","436B","10","Concubinato","10.1","Concubinato","1806","Lérida","AGNSC.191246319-321436B"
"ACJ896","437","Persona","Perpetrador","Hombre","Sin especificar","Sin especificar","437A","25","Sublevación","25.3","Militar con un enemigo","1565","Santafé (Bogotá)","AGNSC.191713565-640437A"
"ACJ897","438","Persona","Perpetrador","Hombre","Sin especificar","Sin especificar","438A","27","Migración ilegal",,"Delitos","1569","Santafé (Bogotá)","AGNSC.191714641-702438A"
"ACJ898","438","Persona","Perpetrador","Hombre","Sin especificar","Sin especificar","438A","27","Migración ilegal",,"Delitos","1569","Santafé (Bogotá)","AGNSC.191714641-702438A"
"ACJ899","438","Persona","Perpetrador","Sin información","Sin especificar","Sin especificar","438A","27","Migración ilegal",,"Delitos","1569","Santafé (Bogotá)","AGNSC.191714641-702438A"
"ACJ9","5","Persona","Perpetrador","Hombre","Sin especificar","Sin especificar","5A","19","Desacato",,"Delitos","1748","Guayaquil","AGNSC.1916337-3425A"
"ACJ90","46","Persona","Perpetrador","Hombre","Sin especificar","Sin especificar","46A","20","Robo","20.1","Robo","1769","Santafé (Bogotá)","AGNSC.19311344-34746A"
"ACJ900","438","Persona","Perpetrador","Sin información","Sin especificar","Sin especificar","438A","27","Migración ilegal",,"Delitos","1569","Santafé (Bogotá)","AGNSC.191714641-702438A"
"ACJ901","440","Persona","Víctima","Mujer","Sin especificar","Sin especificar","440A","3","Intento de homicidio",,"Delitos","1625","Santafé (Bogotá)","AGNSC.191716709-735440A"
"ACJ902","440","Persona","Perpetrador","Hombre","Sin especificar","Sin especificar","440A","3","Intento de homicidio",,"Delitos","1625","Santafé (Bogotá)","AGNSC.191716709-735440A"
"ACJ903","441","Persona","Víctima","Hombre","Sin especificar","Político del Estado","441A","19","Desacato",,"Delitos","1638","Santafé (Bogotá)","AGNSC.191717736-744441A"
"ACJ904","441","Persona","Perpetrador","Hombre","Sin especificar","Sin especificar","441A","19","Desacato",,"Delitos","1638","Santafé (Bogotá)","AGNSC.191717736-744441A"
"ACJ905","441","Persona","Perpetrador","Hombre","Sin especificar","Sin especificar","441A","19","Desacato",,"Delitos","1638","Santafé (Bogotá)","AGNSC.191717736-744441A"
"ACJ906","442","Persona","Víctima","Hombre","Sin especificar","Sin especificar","442A","4","Violencia","4.1","Heridas","1801","Santafé (Bogotá)","AGNSC.191718745-776442A"
"ACJ907","442","Persona","Perpetrador","Hombre","Sin especificar","Sin especificar","442A","4","Violencia","4.1","Heridas","1801","Santafé (Bogotá)","AGNSC.191718745-776442A"
