ID_Caso,ID_Documento,Archivo,Código_Referencia,Sección,Fondo,Legajo,Documento,Folios,Número_Folios,Source
1521,1521A,AGN,SC.19,Colonia,Criminales (Juicios),76,31,885-999,30+,AGNSC.197631885-9991521A
1521,1521B,AGN,SC.19,Colonia,Criminales (Juicios),76,31,885-999,30+,AGNSC.197631885-9991521B
1522,1522A,AGN,SC.19,Colonia,Criminales (Juicios),77,1,1-211,30+,AGNSC.197711-2111522A
1522,1522B,AGN,SC.19,Colonia,Criminales (Juicios),77,1,1-211,30+,AGNSC.197711-2111522B
1523,1523A,AGN,SC.19,Colonia,Criminales (Juicios),77,2,212-226,4-30,AGNSC.19772212-2261523A
1524,1524A,AGN,SC.19,Colonia,Criminales (Juicios),77,3,227-235,4-30,AGNSC.19773227-2351524A
1524,1524B,AGN,SC.19,Colonia,Criminales (Juicios),90,6,375-389,4-30,AGNSC.19906375-3891524B
1525,1525A,AGN,SC.19,Colonia,Criminales (Juicios),77,4,236-239,4-30,AGNSC.19774236-2391525A
1526,1526A,AGN,SC.19,Colonia,Criminales (Juicios),77,5,240-308,30+,AGNSC.19775240-3081526A
1527,1527A,AGN,SC.19,Colonia,Criminales (Juicios),77,6,309-316,4-30,AGNSC.19776309-3161527A
1527,1527B,AGN,SC.19,Colonia,Criminales (Juicios),77,6,309-316,4-30,AGNSC.19776309-3161527B
1527,1527C,AGN,SC.19,Colonia,Criminales (Juicios),77,6,309-316,4-30,AGNSC.19776309-3161527C
1528,1528A,AGN,SC.19,Colonia,Criminales (Juicios),77,7,317-320,1-3,AGNSC.19777317-3201528A
1529,1529A,AGN,SC.19,Colonia,Criminales (Juicios),77,9,325-333,4-30,AGNSC.19779325-3331529A
1530,1530A,AGN,SC.19,Colonia,Criminales (Juicios),77,10,334-367,30+,AGNSC.197710334-3671530A
1531,1531A,AGN,SC.19,Colonia,Criminales (Juicios),77,11,368-436,30+,AGNSC.197711368-4361531A
1531,1531B,AGN,SC.19,Colonia,Criminales (Juicios),77,11,368-436,30+,AGNSC.197711368-4361531B
1532,1532A,AGN,SC.19,Colonia,Criminales (Juicios),77,12,437-509,30+,AGNSC.197712437-5091532A
1533,1533A,AGN,SC.19,Colonia,Criminales (Juicios),77,13,510-522,4-30,AGNSC.197713510-5221533A
1534,1534A,AGN,SC.19,Colonia,Criminales (Juicios),77,14,523,1-3,AGNSC.1977145231534A
1535,1535A,AGN,SC.19,Colonia,Criminales (Juicios),77,15,524-586,30+,AGNSC.197715524-5861535A
1535,1535B,AGN,SC.19,Colonia,Criminales (Juicios),77,15,524-586,30+,AGNSC.197715524-5861535B
1536,1536A,AGN,SC.19,Colonia,Criminales (Juicios),77,16,587-604,4-30,AGNSC.197716587-6041536A
1537,1537A,AGN,SC.19,Colonia,Criminales (Juicios),77,17,605-607,1-3,AGNSC.197717605-6071537A
1537,1537B,AGN,SC.19,Colonia,Criminales (Juicios),77,17,605-607,1-3,AGNSC.197717605-6071537B
1538,1538A,AGN,SC.19,Colonia,Criminales (Juicios),77,18,608-614,4-30,AGNSC.197718608-6141538A
1539,1539A,AGN,SC.19,Colonia,Criminales (Juicios),77,20,643-663,4-30,AGNSC.197720643-6631539A
1539,1539B,AGN,SC.19,Colonia,Criminales (Juicios),77,20,643-663,4-30,AGNSC.197720643-6631539B
1540,1540A,AGN,SC.19,Colonia,Criminales (Juicios),77,21,664-697,30+,AGNSC.197721664-6971540A
1541,1541A,AGN,SC.19,Colonia,Criminales (Juicios),77,23,704-731,4-30,AGNSC.197723704-7311541A
1542,1542A,AGN,SC.19,Colonia,Criminales (Juicios),77,24,732-735,1-3,AGNSC.197724732-7351542A
1543,1543A,AGN,SC.19,Colonia,Criminales (Juicios),77,25,736-746,4-30,AGNSC.197725736-7461543A
1543,1543B,AGN,SC.19,Colonia,Criminales (Juicios),77,25,736-746,4-30,AGNSC.197725736-7461543B
1544,1544A,AGN,SC.19,Colonia,Criminales (Juicios),77,26,747-788,30+,AGNSC.197726747-7881544A
1545,1545A,AGN,SC.19,Colonia,Criminales (Juicios),77,27,789-801,4-30,AGNSC.197727789-8011545A
1546,1546A,AGN,SC.19,Colonia,Criminales (Juicios),77,28,802-804,1-3,AGNSC.197728802-8041546A
1547,1547A,AGN,SC.19,Colonia,Criminales (Juicios),77,29,805-822,4-30,AGNSC.197729805-8221547A
1548,1548A,AGN,SC.19,Colonia,Criminales (Juicios),77,30,823-866,30+,AGNSC.197730823-8661548A
1549,1549A,AGN,SC.19,Colonia,Criminales (Juicios),77,31,867-899,4-30,AGNSC.197731867-8991549A
1550,1550A,AGN,SC.19,Colonia,Criminales (Juicios),77,32,900-919,4-30,AGNSC.197732900-9191550A
1550,1550B,AGN,SC.19,Colonia,Criminales (Juicios),77,32,900-919,4-30,AGNSC.197732900-9191550B
1550,1550C,AGN,SC.19,Colonia,Criminales (Juicios),77,32,900-919,4-30,AGNSC.197732900-9191550C
1551,1551A,AGN,SC.19,Colonia,Criminales (Juicios),77,33,920-928,4-30,AGNSC.197733920-9281551A
1551,1551B,AGN,SC.19,Colonia,Criminales (Juicios),77,34,929-949,4-30,AGNSC.197734929-9491551B
1552,1552A,AGN,SC.19,Colonia,Criminales (Juicios),78,1,1-232,30+,AGNSC.197811-2321552A
1553,1553A,AGN,SC.19,Colonia,Criminales (Juicios),78,2,233-252,4-30,AGNSC.19782233-2521553A
1554,1554A,AGN,SC.19,Colonia,Criminales (Juicios),78,3,253-254,1-3,AGNSC.19783253-2541554A
1554,1554B,AGN,SC.19,Colonia,Criminales (Juicios),78,3,253-254,1-3,AGNSC.19783253-2541554B
1555,1555A,AGN,SC.19,Colonia,Criminales (Juicios),78,4,255,1-3,AGNSC.197842551555A
1556,1556A,AGN,SC.19,Colonia,Criminales (Juicios),78,5,256-280,4-30,AGNSC.19785256-2801556A
1557,1557A,AGN,SC.19,Colonia,Criminales (Juicios),78,6,281-293,4-30,AGNSC.19786281-2931557A
1558,1558A,AGN,SC.19,Colonia,Criminales (Juicios),78,7,294-312,4-30,AGNSC.19787294-3121558A
1559,1559A,AGN,SC.19,Colonia,Criminales (Juicios),78,8,313-390,30+,AGNSC.19788313-3901559A
1560,1560A,AGN,SC.19,Colonia,Criminales (Juicios),78,9,391-405,4-30,AGNSC.19789391-4051560A
1560,1560B,AGN,SC.19,Colonia,Criminales (Juicios),78,9,391-405,4-30,AGNSC.19789391-4051560B
1560,1560C,AGN,SC.19,Colonia,Criminales (Juicios),78,9,391-405,4-30,AGNSC.19789391-4051560C
1561,1561A,AGN,SC.19,Colonia,Criminales (Juicios),78,11,409-429,4-30,AGNSC.197811409-4291561A
1562,1562A,AGN,SC.19,Colonia,Criminales (Juicios),78,12,430-444,30+,AGNSC.197812430-4441562A
1562,1562B,AGN,SC.19,Colonia,Criminales (Juicios),78,12,430-444,30+,AGNSC.197812430-4441562B
1562,1562C,AGN,SC.19,Colonia,Criminales (Juicios),6,4,40-42,30+,AGNSC.196440-421562C
1563,1563A,AGN,SC.19,Colonia,Criminales (Juicios),78,13,445-453,4-30,AGNSC.197813445-4531563A
1563,1563B,AGN,SC.19,Colonia,Criminales (Juicios),78,13,445-453,4-30,AGNSC.197813445-4531563B
1564,1564A,AGN,SC.19,Colonia,Criminales (Juicios),78,14,454-462,4-30,AGNSC.197814454-4621564A
1565,1565A,AGN,SC.19,Colonia,Criminales (Juicios),78,15,463-474,4-30,AGNSC.197815463-4741565A
1566,1566A,AGN,SC.19,Colonia,Criminales (Juicios),78,16,475-482,4-30,AGNSC.197816475-4821566A
1566,1566B,AGN,SC.19,Colonia,Criminales (Juicios),180,9,247-252,4-30,AGNSC.191809247-2521566B
1567,1567A,AGN,SC.19,Colonia,Criminales (Juicios),78,18,514-518,4-30,AGNSC.197818514-5181567A
1568,1568A,AGN,SC.19,Colonia,Criminales (Juicios),78,19,519-527,4-30,AGNSC.197819519-5271568A
1569,1569A,AGN,SC.19,Colonia,Criminales (Juicios),78,20,528-575,30+,AGNSC.197820528-5751569A
1570,1570A,AGN,SC.19,Colonia,Criminales (Juicios),78,21,576-584,30+,AGNSC.197821576-5841570A
1570,1570B,AGN,SC.19,Colonia,Criminales (Juicios),21,4,412-426,30+,AGNSC.19214412-4261570B
1571,1571A,AGN,SC.19,Colonia,Criminales (Juicios),78,22,585-591,4-30,AGNSC.197822585-5911571A
1572,1572A,AGN,SC.19,Colonia,Criminales (Juicios),78,23,592-648,30+,AGNSC.197823592-6481572A
1572,1572B,AGN,SC.19,Colonia,Criminales (Juicios),78,23,592-648,30+,AGNSC.197823592-6481572B
1572,1572C,AGN,SC.19,Colonia,Criminales (Juicios),78,23,592-648,30+,AGNSC.197823592-6481572C
1572,1572D,AGN,SC.19,Colonia,Criminales (Juicios),78,23,592-648,30+,AGNSC.197823592-6481572D
1572,1572E,AGN,SC.19,Colonia,Criminales (Juicios),78,23,592-648,30+,AGNSC.197823592-6481572E
1573,1573A,AGN,SC.19,Colonia,Criminales (Juicios),78,24,649-651,4-30,AGNSC.197824649-6511573A
1573,1573B,AGN,SC.19,Colonia,Criminales (Juicios),78,24,649-651,4-30,AGNSC.197824649-6511573B
1574,1574A,AGN,SC.19,Colonia,Criminales (Juicios),78,25,652-748,30+,AGNSC.197825652-7481574A
1575,1575A,AGN,SC.19,Colonia,Criminales (Juicios),78,26,749-775,30+,AGNSC.197826749-7751575A
1576,1576A,AGN,SC.19,Colonia,Criminales (Juicios),78,27,776-829,30+,AGNSC.197827776-8291576A
1577,1577A,AGN,SC.19,Colonia,Criminales (Juicios),78,28,830-875,30+,AGNSC.197828830-8751577A
1578,1578A,AGN,SC.19,Colonia,Criminales (Juicios),78,29,876-883,4-30,AGNSC.197829876-8831578A
1578,1578B,AGN,SC.19,Colonia,Criminales (Juicios),78,29,876-883,4-30,AGNSC.197829876-8831578B
1579,1579A,AGN,SC.19,Colonia,Criminales (Juicios),78,30,884-1044,30+,AGNSC.197830884-10441579A
1580,1580A,AGN,SC.19,Colonia,Criminales (Juicios),79,1,1-204,30+,AGNSC.197911-2041580A
1581,1581A,AGN,SC.19,Colonia,Criminales (Juicios),79,2,205-210,4-30,AGNSC.19792205-2101581A
1582,1582A,AGN,SC.19,Colonia,Criminales (Juicios),79,3,211-226,4-30,AGNSC.19793211-2261582A
1583,1583A,AGN,SC.19,Colonia,Criminales (Juicios),79,5,241-252,4-30,AGNSC.19795241-2521583A
1583,1583B,AGN,SC.19,Colonia,Criminales (Juicios),79,5,241-252,4-30,AGNSC.19795241-2521583B
1584,1584A,AGN,SC.19,Colonia,Criminales (Juicios),79,6,253-258,4-30,AGNSC.19796253-2581584A
1585,1585A,AGN,SC.19,Colonia,Criminales (Juicios),79,8,261-262,1-3,AGNSC.19798261-2621585A
1585,1585B,AGN,SC.19,Colonia,Criminales (Juicios),79,8,261-262,1-3,AGNSC.19798261-2621585B
1585,1585C,AGN,SC.19,Colonia,Criminales (Juicios),79,8,261-262,1-3,AGNSC.19798261-2621585C
1585,1585D,AGN,SC.19,Colonia,Criminales (Juicios),79,8,261-262,1-3,AGNSC.19798261-2621585D
1586,1586A,AGN,SC.19,Colonia,Criminales (Juicios),79,9,263-266,1-3,AGNSC.19799263-2661586A
1586,1586B,AGN,SC.19,Colonia,Criminales (Juicios),79,9,263-266,1-3,AGNSC.19799263-2661586B
1587,1587A,AGN,SC.19,Colonia,Criminales (Juicios),79,10,267-268,1-3,AGNSC.197910267-2681587A
1587,1587B,AGN,SC.19,Colonia,Criminales (Juicios),79,10,267-268,1-3,AGNSC.197910267-2681587B
1588,1588A,AGN,SC.19,Colonia,Criminales (Juicios),79,11,269-278,4-30,AGNSC.197911269-2781588A
1588,1588B,AGN,SC.19,Colonia,Criminales (Juicios),79,11,269-278,4-30,AGNSC.197911269-2781588B
1589,1589A,AGN,SC.19,Colonia,Criminales (Juicios),79,12,279-283,4-30,AGNSC.197912279-2831589A
1589,1589B,AGN,SC.19,Colonia,Criminales (Juicios),79,12,279-283,4-30,AGNSC.197912279-2831589B
1590,1590A,AGN,SC.19,Colonia,Criminales (Juicios),79,13,284-289,4-30,AGNSC.197913284-2891590A
1590,1590B,AGN,SC.19,Colonia,Criminales (Juicios),79,13,284-289,4-30,AGNSC.197913284-2891590B
1590,1590C,AGN,SC.19,Colonia,Criminales (Juicios),79,13,284-289,4-30,AGNSC.197913284-2891590C
1591,1591A,AGN,SC.19,Colonia,Criminales (Juicios),79,14,290-321,30+,AGNSC.197914290-3211591A
1591,1591B,AGN,SC.19,Colonia,Criminales (Juicios),79,14,290-321,30+,AGNSC.197914290-3211591B
1592,1592A,AGN,SC.19,Colonia,Criminales (Juicios),79,17,365-474,30+,AGNSC.197917365-4741592A
1593,1593A,AGN,SC.19,Colonia,Criminales (Juicios),79,18,475-527,30+,AGNSC.197918475-5271593A
1593,1593B,AGN,SC.19,Colonia,Criminales (Juicios),79,18,475-527,30+,AGNSC.197918475-5271593B
1594,1594A,AGN,SC.19,Colonia,Criminales (Juicios),79,19,528-594,30+,AGNSC.197919528-5941594A
1595,1595A,AGN,SC.19,Colonia,Criminales (Juicios),79,20,595-741,30+,AGNSC.197920595-7411595A
1596,1596A,AGN,SC.19,Colonia,Criminales (Juicios),79,21,742-930,30+,AGNSC.197921742-9301596A
1596,1596B,AGN,SC.19,Colonia,Criminales (Juicios),76,32,1000-1017,30+,AGNSC.1976321000-10171596B
1597,1597A,AGN,SC.19,Colonia,Criminales (Juicios),79,22,931-946,4-30,AGNSC.197922931-9461597A
1598,1598A,AGN,SC.19,Colonia,Criminales (Juicios),79,23,947-1000,30+,AGNSC.197923947-10001598A
1599,1599A,AGN,SC.19,Colonia,Criminales (Juicios),79,24,1001-1008,4-30,AGNSC.1979241001-10081599A
1599,1599B,AGN,SC.19,Colonia,Criminales (Juicios),79,24,1001-1008,4-30,AGNSC.1979241001-10081599B
1600,1600A,AGN,SC.19,Colonia,Criminales (Juicios),80,1,1-136,30+,AGNSC.198011-1361600A
1600,1600B,AGN,SC.19,Colonia,Criminales (Juicios),80,1,1-136,30+,AGNSC.198011-1361600B
1601,1601A,AGN,SC.19,Colonia,Criminales (Juicios),80,2,137-154,4-30,AGNSC.19802137-1541601A
1602,1602A,AGN,SC.19,Colonia,Criminales (Juicios),80,3,155-165,30+,AGNSC.19803155-1651602A
1602,1602B,AGN,SC.19,Colonia,Criminales (Juicios),87,20,458-483,30+,AGNSC.198720458-4831602B
1603,1603A,AGN,SC.19,Colonia,Criminales (Juicios),80,4,166-213,30+,AGNSC.19804166-2131603A
1603,1603B,AGN,SC.19,Colonia,Criminales (Juicios),104,17,509-513,30+,AGNSC.1910417509-5131603B
1604,1604A,AGN,SC.19,Colonia,Criminales (Juicios),80,5,214-246,30+,AGNSC.19805214-2461604A
1604,1604B,AGN,SC.19,Colonia,Criminales (Juicios),90,4,310-324,30+,AGNSC.19904310-3241604B
1605,1605A,AGN,SC.19,Colonia,Criminales (Juicios),80,6,247-251,4-30,AGNSC.19806247-2511605A
1605,1605B,AGN,SC.19,Colonia,Criminales (Juicios),80,6,247-251,4-30,AGNSC.19806247-2511605B
1606,1606A,AGN,SC.19,Colonia,Criminales (Juicios),80,7,252-276,4-30,AGNSC.19807252-2761606A
1607,1607A,AGN,SC.19,Colonia,Criminales (Juicios),80,9,278-282,4-30,AGNSC.19809278-2821607A
1607,1607B,AGN,SC.19,Colonia,Criminales (Juicios),80,9,278-282,4-30,AGNSC.19809278-2821607B
1607,1607C,AGN,SC.19,Colonia,Criminales (Juicios),80,9,278-282,4-30,AGNSC.19809278-2821607C
1608,1608A,AGN,SC.19,Colonia,Criminales (Juicios),80,10,283,1-3,AGNSC.1980102831608A
1609,1609A,AGN,SC.19,Colonia,Criminales (Juicios),80,11,284-324,30+,AGNSC.198011284-3241609A
1609,1609B,AGN,SC.19,Colonia,Criminales (Juicios),80,11,284-324,30+,AGNSC.198011284-3241609B
1610,1610A,AGN,SC.19,Colonia,Criminales (Juicios),80,12,325-388,30+,AGNSC.198012325-3881610A
1611,1611A,AGN,SC.19,Colonia,Criminales (Juicios),80,13,389-395,4-30,AGNSC.198013389-3951611A
1612,1612A,AGN,SC.19,Colonia,Criminales (Juicios),80,14,396-398,1-3,AGNSC.198014396-3981612A
1612,1612B,AGN,SC.19,Colonia,Criminales (Juicios),80,14,396-398,1-3,AGNSC.198014396-3981612B
1613,1613A,AGN,SC.19,Colonia,Criminales (Juicios),80,15,399-410,4-30,AGNSC.198015399-4101613A
1614,1614A,AGN,SC.19,Colonia,Criminales (Juicios),80,16,411-416,4-30,AGNSC.198016411-4161614A
1615,1615A,AGN,SC.19,Colonia,Criminales (Juicios),80,17,417-452,30+,AGNSC.198017417-4521615A
1616,1616A,AGN,SC.19,Colonia,Criminales (Juicios),80,18,453-492,30+,AGNSC.198018453-4921616A
1617,1617A,AGN,SC.19,Colonia,Criminales (Juicios),80,19,493-523,4-30,AGNSC.198019493-5231617A
1618,1618A,AGN,SC.19,Colonia,Criminales (Juicios),80,20,524-638,30+,AGNSC.198020524-6381618A
1619,1619A,AGN,SC.19,Colonia,Criminales (Juicios),80,21,639-641,1-3,AGNSC.198021639-6411619A
1620,1620A,AGN,SC.19,Colonia,Criminales (Juicios),80,22,642,4-30,AGNSC.1980226421620A
1620,1620B,AGN,SC.19,Colonia,Criminales (Juicios),80,22,642,4-30,AGNSC.1980226421620B
1620,1620C,AGN,SC.19,Colonia,Criminales (Juicios),80,22,642,4-30,AGNSC.1980226421620C
1620,1620D,AGN,SC.19,Colonia,Criminales (Juicios),82,19,751-760,4-30,AGNSC.198219751-7601620D
1621,1621A,AGN,SC.19,Colonia,Criminales (Juicios),80,23,643-645,4-30,AGNSC.198023643-6451621A
1622,1622A,AGN,SC.19,Colonia,Criminales (Juicios),80,24,646-647,1-3,AGNSC.198024646-6471622A
1622,1622B,AGN,SC.19,Colonia,Criminales (Juicios),80,24,646-647,1-3,AGNSC.198024646-6471622B
1623,1623A,AGN,SC.19,Colonia,Criminales (Juicios),80,25,648-652,4-30,AGNSC.198025648-6521623A
1624,1624A,AGN,SC.19,Colonia,Criminales (Juicios),80,26,653-675,4-30,AGNSC.198026653-6751624A
1624,1624B,AGN,SC.19,Colonia,Criminales (Juicios),80,26,653-675,4-30,AGNSC.198026653-6751624B
1625,1625A,AGN,SC.19,Colonia,Criminales (Juicios),80,27,676-728,30+,AGNSC.198027676-7281625A
1625,1625B,AGN,SC.19,Colonia,Criminales (Juicios),80,27,676-728,30+,AGNSC.198027676-7281625B
1626,1626A,AGN,SC.19,Colonia,Criminales (Juicios),80,28,729-756,4-30,AGNSC.198028729-7561626A
1627,1627A,AGN,SC.19,Colonia,Criminales (Juicios),80,29,757-776,4-30,AGNSC.198029757-7761627A
1628,1628A,AGN,SC.19,Colonia,Criminales (Juicios),80,30,777-788,4-30,AGNSC.198030777-7881628A
1629,1629A,AGN,SC.19,Colonia,Criminales (Juicios),80,31,789-855,30+,AGNSC.198031789-8551629A
1629,1629B,AGN,SC.19,Colonia,Criminales (Juicios),80,31,789-855,30+,AGNSC.198031789-8551629B
1630,1630A,AGN,SC.19,Colonia,Criminales (Juicios),80,32,856-884,4-30,AGNSC.198032856-8841630A
1630,1630B,AGN,SC.19,Colonia,Criminales (Juicios),80,32,856-884,4-30,AGNSC.198032856-8841630B
1631,1631A,AGN,SC.19,Colonia,Criminales (Juicios),80,33,885-929,30+,AGNSC.198033885-9291631A
1632,1632A,AGN,SC.19,Colonia,Criminales (Juicios),80,34,930-973,30+,AGNSC.198034930-9731632A
1633,1633A,AGN,SC.19,Colonia,Criminales (Juicios),80,35,974-997,4-30,AGNSC.198035974-9971633A
1633,1633B,AGN,SC.19,Colonia,Criminales (Juicios),80,35,974-997,4-30,AGNSC.198035974-9971633B
1634,1634A,AGN,SC.19,Colonia,Criminales (Juicios),80,36,998-1013,4-30,AGNSC.198036998-10131634A
1634,1634B,AGN,SC.19,Colonia,Criminales (Juicios),80,36,998-1013,4-30,AGNSC.198036998-10131634B
1634,1634C,AGN,SC.19,Colonia,Criminales (Juicios),80,36,998-1013,4-30,AGNSC.198036998-10131634C
1635,1635A,AGN,SC.19,Colonia,Criminales (Juicios),81,1,1-116,30+,AGNSC.198111-1161635A
1636,1636A,AGN,SC.19,Colonia,Criminales (Juicios),81,2,117-214,30+,AGNSC.19812117-2141636A
1636,1636B,AGN,SC.19,Colonia,Criminales (Juicios),81,2,117-214,30+,AGNSC.19812117-2141636B
1637,1637A,AGN,SC.19,Colonia,Criminales (Juicios),81,4,175-209,30+,AGNSC.19814175-2091637A
1638,1638A,AGN,SC.19,Colonia,Criminales (Juicios),81,5,210-220,4-30,AGNSC.19815210-2201638A
1639,1639A,AGN,SC.19,Colonia,Criminales (Juicios),81,6,221-270,30+,AGNSC.19816221-2701639A
1640,1640A,AGN,SC.19,Colonia,Criminales (Juicios),81,7,271-307,30+,AGNSC.19817271-3071640A
1641,1641A,AGN,SC.19,Colonia,Criminales (Juicios),81,8,308-352,4-30,AGNSC.19818308-3521641A
1642,1642A,AGN,SC.19,Colonia,Criminales (Juicios),81,9,353-388,30+,AGNSC.19819353-3881642A
1643,1643A,AGN,SC.19,Colonia,Criminales (Juicios),81,10,389-421,30+,AGNSC.198110389-4211643A
1643,1643B,AGN,SC.19,Colonia,Criminales (Juicios),81,10,389-421,30+,AGNSC.198110389-4211643B
1644,1644A,AGN,SC.19,Colonia,Criminales (Juicios),81,11,422-467,30+,AGNSC.198111422-4671644A
1645,1645A,AGN,SC.19,Colonia,Criminales (Juicios),81,12,468-550,30+,AGNSC.198112468-5501645A
1646,1646A,AGN,SC.19,Colonia,Criminales (Juicios),81,13,551-571,30+,AGNSC.198113551-5711646A
1646,1646B,AGN,SC.19,Colonia,Criminales (Juicios),107,23,322-327,4-30,AGNSC.1910723322-3271646B
1647,1647A,AGN,SC.19,Colonia,Criminales (Juicios),81,14,572-601,30+,AGNSC.198114572-6011647A
1648,1648A,AGN,SC.19,Colonia,Criminales (Juicios),81,15,602-606,4-30,AGNSC.198115602-6061648A
1649,1649A,AGN,SC.19,Colonia,Criminales (Juicios),81,16,607-616,4-30,AGNSC.198116607-6161649A
1650,1650A,AGN,SC.19,Colonia,Criminales (Juicios),81,17,617-638,4-30,AGNSC.198117617-6381650A
1651,1651A,AGN,SC.19,Colonia,Criminales (Juicios),81,18,639-678,30+,AGNSC.198118639-6781651A
1652,1652A,AGN,SC.19,Colonia,Criminales (Juicios),81,20,718-849,30+,AGNSC.198120718-8491652A
1653,1653A,AGN,SC.19,Colonia,Criminales (Juicios),81,21,850-887,30+,AGNSC.198121850-8871653A
1653,1653B,AGN,SC.19,Colonia,Criminales (Juicios),81,21,850-887,30+,AGNSC.198121850-8871653B
1654,1654A,AGN,SC.19,Colonia,Criminales (Juicios),81,22,888-906,4-30,AGNSC.198122888-9061654A
1654,1654B,AGN,SC.19,Colonia,Criminales (Juicios),81,22,888-906,4-30,AGNSC.198122888-9061654B
1655,1655A,AGN,SC.19,Colonia,Criminales (Juicios),81,23,907-973,30+,AGNSC.198123907-9731655A
1655,1655B,AGN,SC.19,Colonia,Criminales (Juicios),81,23,907-973,30+,AGNSC.198123907-9731655B
1656,1656A,AGN,SC.19,Colonia,Criminales (Juicios),81,24,974-1031,30+,AGNSC.198124974-10311656A
1657,1657A,AGN,SC.19,Colonia,Criminales (Juicios),82,1,1-344,30+,AGNSC.198211-3441657A
1658,1658A,AGN,SC.19,Colonia,Criminales (Juicios),82,2,345-468,4-30,AGNSC.19822345-4681658A
1659,1659A,AGN,SC.19,Colonia,Criminales (Juicios),82,3,469-527,30+,AGNSC.19823469-5271659A
1659,1659B,AGN,SC.19,Colonia,Criminales (Juicios),82,3,469-527,30+,AGNSC.19823469-5271659B
1660,1660A,AGN,SC.19,Colonia,Criminales (Juicios),82,4,528-606,30+,AGNSC.19824528-6061660A
1661,1661A,AGN,SC.19,Colonia,Criminales (Juicios),82,5,607-617,4-30,AGNSC.19825607-6171661A
1661,1661B,AGN,SC.19,Colonia,Criminales (Juicios),82,5,607-617,4-30,AGNSC.19825607-6171661B
1662,1662A,AGN,SC.19,Colonia,Criminales (Juicios),82,6,618-620,1-3,AGNSC.19826618-6201662A
1662,1662B,AGN,SC.19,Colonia,Criminales (Juicios),82,6,618-620,1-3,AGNSC.19826618-6201662B
1663,1663A,AGN,SC.19,Colonia,Criminales (Juicios),82,7,621-666,30+,AGNSC.19827621-6661663A
1664,1664A,AGN,SC.19,Colonia,Criminales (Juicios),82,8,667-675,4-30,AGNSC.19828667-6751664A
1664,1664B,AGN,SC.19,Colonia,Criminales (Juicios),82,8,667-675,4-30,AGNSC.19828667-6751664B
1665,1665A,AGN,SC.19,Colonia,Criminales (Juicios),82,9,676-677,1-3,AGNSC.19829676-6771665A
1666,1666A,AGN,SC.19,Colonia,Criminales (Juicios),82,10,678-683,4-30,AGNSC.198210678-6831666A
1667,1667A,AGN,SC.19,Colonia,Criminales (Juicios),82,11,684-695,4-30,AGNSC.198211684-6951667A
1667,1667B,AGN,SC.19,Colonia,Criminales (Juicios),82,11,684-695,4-30,AGNSC.198211684-6951667B
1668,1668A,AGN,SC.19,Colonia,Criminales (Juicios),82,12,696-697,1-3,AGNSC.198212696-6971668A
1668,1668B,AGN,SC.19,Colonia,Criminales (Juicios),82,12,696-697,1-3,AGNSC.198212696-6971668B
1668,1668C,AGN,SC.19,Colonia,Criminales (Juicios),82,12,696-697,1-3,AGNSC.198212696-6971668C
1669,1669A,AGN,SC.19,Colonia,Criminales (Juicios),82,13,698-699,1-3,AGNSC.198213698-6991669A
1669,1669B,AGN,SC.19,Colonia,Criminales (Juicios),82,13,698-699,1-3,AGNSC.198213698-6991669B
1670,1670A,AGN,SC.19,Colonia,Criminales (Juicios),82,14,700-701,1-3,AGNSC.198214700-7011670A
1671,1671A,AGN,SC.19,Colonia,Criminales (Juicios),82,15,702-703,4-30,AGNSC.198215702-7031671A
1671,1671B,AGN,SC.19,Colonia,Criminales (Juicios),72,39,738-748,4-30,AGNSC.197239738-7481671B
1672,1672A,AGN,SC.19,Colonia,Criminales (Juicios),82,16,704-705,1-3,AGNSC.198216704-7051672A
1672,1672B,AGN,SC.19,Colonia,Criminales (Juicios),82,16,704-705,1-3,AGNSC.198216704-7051672B
1673,1673A,AGN,SC.19,Colonia,Criminales (Juicios),82,17,706-711,4-30,AGNSC.198217706-7111673A
1674,1674A,AGN,SC.19,Colonia,Criminales (Juicios),82,18,712-750,30+,AGNSC.198218712-7501674A
1675,1675A,AGN,SC.19,Colonia,Criminales (Juicios),82,20,761-764,1-3,AGNSC.198220761-7641675A
1676,1676A,AGN,SC.19,Colonia,Criminales (Juicios),82,21,765-819,30+,AGNSC.198221765-8191676A
1677,1677A,AGN,SC.19,Colonia,Criminales (Juicios),82,22,820-861,30+,AGNSC.198222820-8611677A
1678,1678A,AGN,SC.19,Colonia,Criminales (Juicios),82,23,862-896,30+,AGNSC.198223862-8961678A
1679,1679A,AGN,SC.19,Colonia,Criminales (Juicios),82,24,897-909,4-30,AGNSC.198224897-9091679A
1680,1680A,AGN,SC.19,Colonia,Criminales (Juicios),82,25,910-917,4-30,AGNSC.198225910-9171680A
1680,1680B,AGN,SC.19,Colonia,Criminales (Juicios),82,25,910-917,4-30,AGNSC.198225910-9171680B
1680,1680C,AGN,SC.19,Colonia,Criminales (Juicios),82,25,910-917,4-30,AGNSC.198225910-9171680C
1680,1680D,AGN,SC.19,Colonia,Criminales (Juicios),82,25,910-917,4-30,AGNSC.198225910-9171680D
1681,1681A,AGN,SC.19,Colonia,Criminales (Juicios),82,26,918,1-3,AGNSC.1982269181681A
1682,1682A,AGN,SC.19,Colonia,Criminales (Juicios),82,27,919-922,4-30,AGNSC.198227919-9221682A
