ID_Caso,TipoProceso,MujeresMencionadas,FechaInicial,Fecha_Final
592,Proceso judicial criminal identificable,,1801,1801
593,Proceso judicial criminal identificable,,1793,1793
594,No es un proceso penal con delito identificable,,1776,1776
595,Proceso judicial criminal identificable,,1580,1580
596,No es un proceso penal con delito identificable,,1726,1726
597,Proceso judicial criminal identificable,,1633,1633
598,Proceso judicial criminal identificable,,1652,1652
599,Proceso judicial criminal identificable,,1770,1770
600,Proceso judicial criminal identificable,,1760,1760
601,Proceso judicial criminal identificable,,1807,1808
602,Proceso judicial criminal identificable,,1741,1741
603,Proceso judicial criminal identificable,,1806,1806
604,Proceso judicial criminal identificable,,1784,1784
605,No es un proceso penal con delito identificable,,1754,1754
606,Proceso judicial criminal identificable,,1785,1785
607,Proceso judicial criminal identificable,,1778,1778
608,Proceso judicial criminal identificable,1,1808,1808
609,Proceso judicial criminal identificable,,1804,1804
610,Proceso judicial criminal identificable,1,1801,1801
611,Proceso judicial criminal identificable,1,1807,1807
612,Proceso judicial criminal identificable,,1794,1794
613,Proceso judicial criminal identificable,,1756,1756
614,Proceso judicial criminal identificable,,1806,1806
615,Proceso judicial criminal identificable,,1807,1807
616,Proceso judicial criminal identificable,,1808,1808
617,Proceso judicial criminal identificable,,1803,1803
618,Proceso judicial criminal identificable,1,1788,1788
619,Proceso judicial criminal identificable,1,1792,1792
620,Proceso judicial criminal identificable,,1762,1762
621,Proceso judicial criminal identificable,,1796,1796
622,Proceso judicial criminal identificable,,1775,1775
623,Proceso judicial criminal identificable,1,1754,1754
624,Proceso judicial criminal identificable,,1805,1805
625,Proceso judicial criminal identificable,,1603,1603
626,Proceso judicial criminal identificable,,1805,1806
627,Proceso judicial criminal identificable,1,1754,1754
628,Proceso judicial criminal identificable,1,1803,1803
629,Proceso judicial criminal identificable,1,1747,1747
630,Proceso judicial criminal identificable,,1807,1807
631,Proceso judicial criminal identificable,1,1763,1763
632,Proceso judicial criminal identificable,,1610,1610
633,Proceso judicial criminal identificable,1,1801,1801
634,Proceso judicial criminal identificable,,1803,1804
635,Proceso judicial criminal identificable,,1798,1798
636,Proceso judicial criminal identificable,,1627,1627
637,Proceso judicial criminal identificable,,1740,1740
638,Proceso judicial criminal identificable,,1805,1805
639,Proceso judicial criminal identificable,,1803,1803
640,Proceso judicial criminal identificable,1,1758,1758
641,Proceso judicial criminal identificable,,1773,1773
642,Proceso judicial criminal identificable,,1576,1576
643,No es un proceso penal con delito identificable,,1762,1762
644,Proceso judicial criminal identificable,,1779,1779
645,No es un proceso penal con delito identificable,,1792,1792
646,Proceso judicial criminal identificable,,1759,1759
647,Proceso judicial criminal identificable,,1760,1760
648,Proceso judicial criminal identificable,,1584,1584
649,Proceso judicial criminal identificable,,1801,1803
650,Proceso judicial criminal identificable,,1700,1700
651,Proceso judicial criminal identificable,,1791,1792
652,Proceso judicial criminal identificable,1,1797,1797
653,No es un proceso penal con delito identificable,,1803,1803
654,No es un proceso penal con delito identificable,,1795,1795
655,Proceso judicial criminal identificable,,1589,1589
656,Proceso judicial criminal identificable,1,1779,1779
657,Proceso judicial criminal identificable,1,1799,1810
658,Proceso judicial criminal identificable,,1802,1802
659,Proceso judicial criminal identificable,,1803,1803
660,Proceso judicial criminal identificable,,1765,1765
661,Proceso judicial criminal identificable,,1780,1780
662,Proceso judicial criminal identificable,,1804,1804
663,Proceso judicial criminal identificable,,1800,1800
664,Proceso judicial criminal identificable,1,1655,1655
665,Proceso judicial criminal identificable,1,1655,1655
666,Proceso judicial criminal identificable,,1762,1762
667,No es un proceso penal con delito identificable,,1809,1809
668,Proceso judicial criminal identificable,,1799,1799
669,Proceso judicial criminal identificable,,1791,1791
670,Proceso judicial criminal identificable,,1604,1604
671,Proceso judicial criminal identificable,,1562,1562
672,Proceso judicial criminal identificable,1,1791,1791
673,Proceso judicial criminal identificable,,1784,1788
674,Proceso judicial criminal identificable,,1585,1589
675,Proceso judicial criminal identificable,1,1795,1800
676,Proceso judicial criminal identificable,,1591,1591
677,Proceso judicial criminal identificable,,1761,1761
678,Proceso judicial criminal identificable,,1608,1608
679,Proceso judicial criminal identificable,,1653,1653
680,Proceso judicial criminal identificable,,1700,1700
681,Proceso judicial criminal identificable,,1799,1799
682,Proceso judicial criminal identificable,1,1805,1805
683,Proceso judicial criminal identificable,,1808,1808
684,Proceso judicial criminal identificable,,1808,1808
685,Proceso judicial criminal identificable,,1718,1718
686,Proceso judicial criminal identificable,,1718,1718
687,Proceso judicial criminal identificable,,1790,1798
688,Proceso judicial criminal identificable,,1744,1744
689,Proceso judicial criminal identificable,,1783,1783
690,Proceso judicial criminal identificable,,1783,1783
691,Proceso judicial criminal identificable,1,1804,1804
692,Proceso judicial criminal identificable,,1708,1708
693,Proceso judicial criminal identificable,,1769,1771
694,Proceso judicial criminal identificable,,1805,1805
695,Proceso judicial criminal identificable,,1786,1795
696,Proceso judicial criminal identificable,1,1804,1804
697,Proceso judicial criminal identificable,,1810,1810
698,No es un proceso penal con delito identificable,,1779,1779
699,Proceso judicial criminal identificable,,1585,1585
700,Proceso judicial criminal identificable,1,1766,1766
701,Proceso judicial criminal identificable,,1773,1773
702,Proceso judicial criminal identificable,,1806,1806
703,Proceso judicial criminal identificable,,1776,1776
704,Proceso judicial criminal identificable,,1790,1790
705,Proceso judicial criminal identificable,,1606,1606
706,Proceso judicial criminal identificable,,1679,1679
707,Proceso judicial criminal identificable,,1751,1751
708,Proceso judicial criminal identificable,1,1802,1802
709,Proceso judicial criminal identificable,,1788,1788
710,Proceso judicial criminal identificable,,1807,1807
711,Proceso judicial criminal identificable,,1807,1807
712,Proceso judicial criminal identificable,,1804,1804
713,Proceso judicial criminal identificable,,1776,1776
714,Proceso judicial criminal identificable,,1797,1797
715,Proceso judicial criminal identificable,,1780,1780
716,No es un proceso penal con delito identificable,,1567,1567
717,Proceso judicial criminal identificable,1,1806,1806
718,Proceso judicial criminal identificable,1,1798,1798
719,Proceso judicial criminal identificable,,1802,1802
720,Proceso judicial criminal identificable,,1806,1806
721,Proceso judicial criminal identificable,1,1806,1806
722,Proceso judicial criminal identificable,1,1802,1802
723,Proceso judicial criminal identificable,,1795,1795
724,Proceso judicial criminal identificable,1,1803,1803
725,Proceso judicial criminal identificable,,1805,1805
726,Proceso judicial criminal identificable,,1803,1803
727,No es un proceso penal con delito identificable,,1776,1776
728,Proceso judicial criminal identificable,,1747,1747
729,Proceso judicial criminal identificable,,1809,1809
730,Proceso judicial criminal identificable,,1809,1809
731,Proceso judicial criminal identificable,,1810,1810
732,Proceso judicial criminal identificable,,1755,1755
733,Proceso judicial criminal identificable,,1798,1798
734,Proceso judicial criminal identificable,1,1787,1787
735,Proceso judicial criminal identificable,,1804,1804
736,Proceso judicial criminal identificable,1,1803,1803
737,No es un proceso penal con delito identificable,,1753,1753
738,Proceso judicial criminal identificable,,1808,1808
739,Proceso judicial criminal identificable,,1808,1808
740,Proceso judicial criminal identificable,,1808,1808
741,Proceso judicial criminal identificable,,1654,1654
742,Proceso judicial criminal identificable,1,1804,1804
743,Proceso judicial criminal identificable,1,1796,1796
744,Proceso judicial criminal identificable,,1800,1800
745,Proceso judicial criminal identificable,,1776,1776
746,Proceso judicial criminal identificable,,1768,1768
747,Proceso judicial criminal identificable,,1774,1798
748,Proceso judicial criminal identificable,,1791,1791
749,Proceso judicial criminal identificable,,1780,1780
750,Proceso judicial criminal identificable,,1725,1725
751,Proceso judicial criminal identificable,,1806,1806
752,Proceso judicial criminal identificable,,1802,1802
753,Proceso judicial criminal identificable,1,1805,1805
754,Proceso judicial criminal identificable,,1797,1797
755,Proceso judicial criminal identificable,,1758,1758
756,Proceso judicial criminal identificable,,1677,1677
757,Proceso judicial criminal identificable,,1807,1807
758,Proceso judicial criminal identificable,1,1797,1797
759,Proceso judicial criminal identificable,,1800,1800
760,Proceso judicial criminal identificable,,1770,1770
761,Proceso judicial criminal identificable,,1803,1803
762,No es un proceso penal con delito identificable,,1800,1800
763,Proceso judicial criminal identificable,1,1782,1782
764,Proceso judicial criminal identificable,,1796,1796
765,Proceso judicial criminal identificable,1,1801,1801
766,Proceso judicial criminal identificable,,1791,1791
767,Proceso judicial criminal identificable,1,1803,1803
768,Proceso judicial criminal identificable,,1799,1799
769,Proceso judicial criminal identificable,,1804,1804
770,Proceso judicial criminal identificable,,1810,1810
771,Proceso judicial criminal identificable,,1802,1802
772,Proceso judicial criminal identificable,1,1797,1798
773,Proceso judicial criminal identificable,,1799,1799
774,Proceso judicial criminal identificable,,1804,1804
775,Proceso judicial criminal identificable,1,1730,1730
776,Proceso judicial criminal identificable,,1809,1809
777,Proceso judicial criminal identificable,,1804,1804
778,Proceso judicial criminal identificable,,1806,1806
779,Proceso judicial criminal identificable,,1776,1776
780,Proceso judicial criminal identificable,1,1809,1809
781,Proceso judicial criminal identificable,,1809,1809
782,Proceso judicial criminal identificable,,1808,1808
783,Proceso judicial criminal identificable,,1766,1766
784,Proceso judicial criminal identificable,,1791,1795
785,Proceso judicial criminal identificable,,1735,1735
786,Proceso judicial criminal identificable,,1797,1797
787,Proceso judicial criminal identificable,1,1786,1786
788,Proceso judicial criminal identificable,1,1799,1799
789,Proceso judicial criminal identificable,,1785,1785
790,Proceso judicial criminal identificable,,1807,1809
791,Proceso judicial criminal identificable,,1767,1767
792,Proceso judicial criminal identificable,,1803,1803
793,Proceso judicial criminal identificable,1,1754,1754
794,Proceso judicial criminal identificable,1,1801,1808
795,Proceso judicial criminal identificable,,1759,1759
796,Proceso judicial criminal identificable,,1789,1789
797,Proceso judicial criminal identificable,1,1808,1808
798,Proceso judicial criminal identificable,,1788,1788
799,Proceso judicial criminal identificable,,1748,1748
800,Proceso judicial criminal identificable,1,1796,1796
801,Proceso judicial criminal identificable,,1808,1808
802,Proceso judicial criminal identificable,,1785,1785
803,Proceso judicial criminal identificable,,1795,1795
804,Proceso judicial criminal identificable,,1802,1802
