"ID_Caso","ID_Documento","Descripción","Código","Sub_Código","Año","Lugar","Especificaciones","Source","crimen","subcrimen"
"1240","1240B","Narciso García, recusa a Fermín Dionisio de Amado, Teniente Corregidor de Pamplona, en la causa por heridas hechas a García, seguida a Bernardo José Sánchez Osorio, compadre y concuñado del mencionado funcionario.","28","28.3","1767","Pamplona","Códigos señalados","AGNSC.196211894-8971240B","Tipo de documento diferente a sumario ","Apelación"
"1241","1241A","Sumario instruido por José Lázaro Rodríguez, alcalde de Simacota, a Agustín Hernández, Reyes Bustamante y socios, por robo de ganados.","20","20.1","1809","Simacota","Decisión metodológica","AGNSC.196212898-9241241A","Robo","Robo"
"1242","1242A","Causa seguida a Domingo Tomás Pedraza, por haber herido a varios, resistencia a la autoridad y vida licenciosa. ","4","4.1","1766","Ocaña","Decisión metodológica","AGNSC.196213925-9411242A","Violencia","Heridas"
"1242","1242B","Causa seguida a Domingo Tomás Pedraza, por haber herido a varios, resistencia a la autoridad y vida licenciosa.","19",,"1766","Ocaña","Decisión metodológica","AGNSC.196213925-9411242B","Desacato","Delitos"
"1242","1242C","Causa seguida a Domingo Tomás Pedraza, por haber herido a varios, resistencia a la autoridad y vida licenciosa.","12",,"1766","Ocaña","Decisión metodológica","AGNSC.196213925-9411242C","Prostitución","Delitos"
"1243","1243A","Sumario instruido por Esteban Pinzón Y Santos, alcalde de Puente Real, a Casiano y Crisóstomo Quintián, por el homicidio de Francisco Herreño.","1","1.1","1801","Puente Real","Decisión metodológica","AGNSC.196215949-10181243A","Homicidio","Homicidio"
"1244","1244A","Cristóbal Quintero Principe de Hinestrosa, reclama de una multa que se le impuso, por desacatos al maestre de campo, Manuel de Herrera, Teniente de la Gobernación del Chocó.","19",,"1705","Chocó","Decisión metodológica","AGNSC.1962161019-10301244A","Desacato","Delitos"
"1244","1244B","Cristóbal Quintero Principe de Hinestrosa, reclama de una multa que se le impuso, por desacatos al maestre de campo, Manuel de Herrera, Teniente de la Gobernación del Chocó.","28","28.6","1705","Chocó","Códigos señalados","AGNSC.1962161019-10301244B","Tipo de documento diferente a sumario ","Reclamo"
"1245","1245A","Demanda de Manuel Antonio Calderón y correspondiente juicio que se le siguio éste a José Pérez Paniagua, por haberle irrogado injurias públicamente en la ciudad de Panamá.","16","16.1","1766","Panamá (Ciudad de Panamá)","Decisión metodológica","AGNSC.196311-2011245A","Injuria","Injuria"
"1245","1245B","Demanda de Manuel Antonio Calderón y correspondiente juicio que se le siguio éste a José Pérez Paniagua, por haberle irrogado injurias públicamente en la ciudad de Panamá.","2",,"1766","Panamá (Ciudad de Panamá)","Sin codificación","AGNSC.19633282-3641245B","Sin codificar","Delitos"
"1245","1245C","Demanda de Manuel Antonio Calderón, por injurias, contra José Pérez Paniagua.","2",,"1766","Panamá (Ciudad de Panamá)","Sin codificación","AGNSC.196717631-7421245C","Sin codificar","Delitos"
"1246","1246A","Sumario instruido por José Victor de la Guardia y Ayala, alcalde de Penonomé, a Pedro Betancourt, por el homicidio del esclavo Tiburcio de Leira, de propiedad de José de los Santos.","1","1.1","1804","Penonomé","Decisión metodológica","AGNSC.19632202-2811246A","Homicidio","Homicidio"
"1247","1247A","Sumario instruido por Francisco Valdes, Alcalde de Panamá, al negro Evaristo Segundo,por hurto de un bastón con empuñadora de oro, a Félix de Soto, Alférez Real.","20","20.1","1791","Panamá (Ciudad de Panamá)","Decisión metodológica","AGNSC.19634365-3851247A","Robo","Robo"
"1248","1248A","Juicio seguido en la población de Santa María, provincia de Panamá, a Hernando Alvarez de Acevedo, por concubinato y malos tratamientos a María de Bazán, su mujer, según denuncio de ésta.","10","10.1","1553","Panamá (Ciudad de Panamá)","Decisión metodológica","AGNSC.19635386-5021248A","Concubinato","Concubinato"
"1248","1248B","Juicio seguido en la población de Santa María, provincia de Panamá, a Hernando Alvarez de Acevedo, por concubinato y malos tratamientos a María de Bazán, su mujer, según denuncio de ésta.","5","5.1","1553","Panamá (Ciudad de Panamá)","Decisión metodológica","AGNSC.19635386-5021248B","Violencia conyugal","Violencia conyugal"
"1249","1249A","Comunicación dirigida desde la cárcel de Panamá, al Virrey, por Joaquín Balcácer de Miranda, sobre causa por injurias a Félix Muñoz de Guzmán, que se la seguía.","16","16.1","1748","Panamá (Ciudad de Panamá)","Decisión metodológica","AGNSC.19636503-5241249A","Injuria","Injuria"
"1249","1249B","Comunicación dirigida desde la cárcel de Panamá, al Virrey, por Joaquín Balcácer de Miranda, sobre causa por injurias a Félix Muñoz de Guzmán, que se la seguía.","28","28.5","1748","Panamá (Ciudad de Panamá)","Códigos señalados","AGNSC.19636503-5241249B","Tipo de documento diferente a sumario ","Informe"
"124","124A","Petición de excarcelación para Simona Rivera, presentada por Francisco Javier Gómez, su marido, al alcalde de La Mesa de Juan Díaz","35","35.2","1805","La Mesa","Códigos señalados","AGNSC.195291011-1015124A","Petición de indulto","Excarcelación"
"124","124B","Petición de excarcelación para Simona Rivera, presentada por Francisco Javier Gómez, su marido, al alcalde de La Mesa de Juan Díaz","33",,"1805","La Mesa","Ambiguos","AGNSC.195291011-1015124B","Ambiguos","Delitos"
"1250","1250A","Capítulos de acusación de los vecinos de Santa Marta, contra el Gobernador Luis de Rojas, sucesor de Pedro Fernández del Busto.","33",,"1573","Santa Marta","Ambiguos","AGNSC.19637525-5881250A","Ambiguos","Delitos"
